analysis_scope,unit_id,intervention,num_pairs,rescued_failure_count,induced_failure_count,discordant_pair_count,paired_delta_lfr,net_rescue_rate,effect_direction,mcnemar_exact_p,holm_adjusted_p,significant_after_holm_0_05,interpretation,source_artifact
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r070,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,638,496,1134,-0.014200,0.014200,rescues_more_than_induces,2.76252e-05,0.00754168,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r090,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,800,682,1482,-0.011800,0.011800,rescues_more_than_induces,0.00236085,0.429675,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r110,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,979,849,1828,-0.013000,0.013000,rescues_more_than_induces,0.00254198,0.455014,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r130,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1133,960,2093,-0.017300,0.017300,rescues_more_than_induces,0.000168837,0.0401832,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r150,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1158,1137,2295,-0.002100,0.002100,rescues_more_than_induces,0.676334,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,69,73,142,0.000400,-0.000400,induces_more_than_rescues,0.801339,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,207,223,430,0.001600,-0.001600,induces_more_than_rescues,0.469497,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,258,246,504,-0.001200,0.001200,rescues_more_than_induces,0.624193,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r070,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,385,485,870,0.010000,-0.010000,induces_more_than_rescues,0.000780187,0.16851,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r090,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,490,408,898,-0.008200,0.008200,rescues_more_than_induces,0.00683885,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r110,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,636,730,1366,0.009400,-0.009400,induces_more_than_rescues,0.0118328,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r130,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,626,603,1229,-0.002300,0.002300,rescues_more_than_induces,0.530317,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r150,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,847,998,1845,0.015100,-0.015100,induces_more_than_rescues,0.000475981,0.106144,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,68,76,144,0.000800,-0.000800,induces_more_than_rescues,0.559821,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,197,174,371,-0.002300,0.002300,rescues_more_than_induces,0.253346,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,322,267,589,-0.005500,0.005500,rescues_more_than_induces,0.0259955,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r070,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,398,366,764,-0.003200,0.003200,rescues_more_than_induces,0.262044,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r090,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,507,484,991,-0.002300,0.002300,rescues_more_than_induces,0.484663,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r110,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,614,535,1149,-0.007900,0.007900,rescues_more_than_induces,0.0213457,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r130,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,654,663,1317,0.000900,-0.000900,induces_more_than_rescues,0.825536,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r150,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,775,735,1510,-0.004000,0.004000,rescues_more_than_induces,0.315554,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_X_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,94,73,167,-0.002100,0.002100,rescues_more_than_induces,0.121448,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_X_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,257,202,459,-0.005500,0.005500,rescues_more_than_induces,0.011637,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_X_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,418,292,710,-0.012600,0.012600,rescues_more_than_induces,2.56537e-06,0.000795265,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_X_r070,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,515,400,915,-0.011500,0.011500,rescues_more_than_induces,0.000161115,0.0386676,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_X_r090,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,644,503,1147,-0.014100,0.014100,rescues_more_than_induces,3.49389e-05,0.00939856,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_X_r110,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,737,679,1416,-0.005800,0.005800,rescues_more_than_induces,0.129804,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_X_r130,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,832,759,1591,-0.007300,0.007300,rescues_more_than_induces,0.0710281,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_X_r150,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,961,821,1782,-0.014000,0.014000,rescues_more_than_induces,0.000986722,0.203265,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_Z_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,82,66,148,-0.001600,0.001600,rescues_more_than_induces,0.217446,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_Z_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,222,150,372,-0.007200,0.007200,rescues_more_than_induces,0.000222789,0.0521326,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_Z_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,373,275,648,-0.009800,0.009800,rescues_more_than_induces,0.000134975,0.0327989,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_Z_r070,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,473,356,829,-0.011700,0.011700,rescues_more_than_induces,5.45885e-05,0.0142476,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_Z_r090,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,606,455,1061,-0.015100,0.015100,rescues_more_than_induces,3.98039e-06,0.00120919,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_Z_r110,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,697,606,1303,-0.009100,0.009100,rescues_more_than_induces,0.0126274,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_Z_r130,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,854,724,1578,-0.013000,0.013000,rescues_more_than_induces,0.00115794,0.233904,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_Z_r150,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,888,788,1676,-0.010000,0.010000,rescues_more_than_induces,0.0155711,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_8+0j_X_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,184,96,280,-0.008800,0.008800,rescues_more_than_induces,1.59705e-07,5.58968e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_8+0j_X_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,440,295,735,-0.014500,0.014500,rescues_more_than_induces,9.9224e-08,3.52245e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_8+0j_X_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,702,540,1242,-0.016200,0.016200,rescues_more_than_induces,4.77272e-06,0.00143659,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_8+0j_X_r070,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,847,675,1522,-0.017200,0.017200,rescues_more_than_induces,1.14626e-05,0.00326684,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_8+0j_X_r090,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1069,896,1965,-0.017300,0.017300,rescues_more_than_induces,0.000103406,0.0257481,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_d3_8+0j_X_r110,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1186,1033,2219,-0.015300,0.015300,rescues_more_than_induces,0.00124707,0.24692,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
