experiment_name,code_family,control_mode,basis,cycles,workload_id,num_pairs,paired_delta_lfr,paired_bootstrap_std,unpaired_bootstrap_std,std_ratio_unpaired_over_paired,paired_ci_lower,paired_ci_upper,unpaired_ci_lower,unpaired_ci_upper,num_bootstrap,source_data_dir
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r050,10000,-0.011900,0.002037,0.003651,1.792030,-0.016000,-0.007800,-0.019300,-0.005700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r070,10000,-0.013000,0.002359,0.005107,2.165072,-0.019600,-0.009100,-0.021700,-0.001600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r090,10000,-0.012200,0.002785,0.004739,1.701751,-0.017200,-0.006900,-0.023500,-0.004800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r110,10000,-0.021300,0.003633,0.005935,1.633875,-0.027700,-0.015300,-0.034900,-0.010600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r130,10000,-0.017600,0.003436,0.005540,1.612234,-0.024500,-0.010100,-0.028600,-0.006100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r150,10000,-0.015000,0.004014,0.005727,1.426709,-0.023000,-0.005200,-0.026100,-0.003400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r010,10000,-0.002200,0.000943,0.001641,1.739329,-0.004200,-0.000700,-0.005800,0.000400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r030,10000,-0.010400,0.001644,0.003442,2.093461,-0.013400,-0.006900,-0.017000,-0.004300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r050,10000,-0.015300,0.002082,0.003981,1.911853,-0.019600,-0.011300,-0.023900,-0.007200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r070,10000,-0.018300,0.002619,0.004064,1.551939,-0.022800,-0.013200,-0.025400,-0.009900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r090,10000,-0.022300,0.003079,0.005442,1.767373,-0.027400,-0.016200,-0.033300,-0.012400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r110,10000,-0.024600,0.003225,0.004308,1.335919,-0.030800,-0.018300,-0.034300,-0.017600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r130,10000,-0.025700,0.003352,0.005376,1.603809,-0.031300,-0.019000,-0.036700,-0.017000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r150,10000,-0.021900,0.003962,0.005879,1.483802,-0.029400,-0.014000,-0.030200,-0.008600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r010,10000,-0.006100,0.001277,0.002461,1.928067,-0.008200,-0.003700,-0.010600,-0.000700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r030,10000,-0.014600,0.002110,0.003891,1.843836,-0.019000,-0.010700,-0.023500,-0.008500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r050,10000,-0.021300,0.002830,0.005057,1.786901,-0.026600,-0.015000,-0.031000,-0.011400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r070,10000,-0.028100,0.003783,0.005001,1.321935,-0.036000,-0.020600,-0.038600,-0.019700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r090,10000,-0.032800,0.004046,0.005440,1.344557,-0.040800,-0.024900,-0.044000,-0.023100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r110,10000,-0.047700,0.003826,0.006602,1.725391,-0.055900,-0.040500,-0.060600,-0.035600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r130,10000,-0.035300,0.004764,0.006429,1.349436,-0.045500,-0.026500,-0.047200,-0.025600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r150,10000,-0.028600,0.004344,0.007071,1.627762,-0.038000,-0.018700,-0.041000,-0.013600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r010,10000,-0.001400,0.000775,0.002201,2.838633,-0.002500,0.000300,-0.005700,0.004000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r030,10000,-0.006600,0.001799,0.003387,1.882780,-0.010000,-0.003100,-0.012700,0.000600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r050,10000,-0.010500,0.002560,0.004325,1.689079,-0.015700,-0.005300,-0.019400,-0.002500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r070,10000,-0.021200,0.003124,0.004719,1.510533,-0.026400,-0.014200,-0.030000,-0.012500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r090,10000,-0.017000,0.003058,0.005316,1.738476,-0.022500,-0.010900,-0.027300,-0.006600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r110,10000,-0.018000,0.003685,0.005685,1.542631,-0.025300,-0.011500,-0.028600,-0.006900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r130,10000,-0.023700,0.003954,0.006963,1.760926,-0.031700,-0.015400,-0.037800,-0.011300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_Z_r150,10000,-0.027800,0.003595,0.007101,1.975017,-0.035000,-0.020500,-0.045000,-0.014200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r010,10000,-0.002200,0.000900,0.001950,2.165653,-0.004100,-0.000500,-0.005300,0.002000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r030,10000,-0.007100,0.002020,0.003545,1.755395,-0.010700,-0.002900,-0.014300,-0.000200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r050,10000,-0.015400,0.002047,0.003716,1.815296,-0.019700,-0.011400,-0.022800,-0.008900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r070,10000,-0.018700,0.002666,0.004765,1.786850,-0.024600,-0.013800,-0.028500,-0.009100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r090,10000,-0.023000,0.003026,0.004742,1.567357,-0.029200,-0.017400,-0.031600,-0.013800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r110,10000,-0.016900,0.003381,0.005581,1.650967,-0.023800,-0.010700,-0.026900,-0.006000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r130,10000,-0.026300,0.003559,0.005550,1.559463,-0.032400,-0.018500,-0.038800,-0.015700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_X_r150,10000,-0.024000,0.003884,0.006816,1.754962,-0.030800,-0.017200,-0.036900,-0.010900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r010,10000,-0.002000,0.001006,0.001968,1.955885,-0.004000,-0.000300,-0.005900,0.001200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r030,10000,-0.008600,0.001655,0.003358,2.029089,-0.012500,-0.005700,-0.013700,-0.002500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r050,10000,-0.012200,0.001864,0.003832,2.055485,-0.016500,-0.008600,-0.019000,-0.004700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r070,10000,-0.015300,0.002682,0.004658,1.736455,-0.020200,-0.009600,-0.022700,-0.004700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r090,10000,-0.019600,0.002704,0.004923,1.821052,-0.026100,-0.014500,-0.027700,-0.008800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r110,10000,-0.020800,0.003100,0.005248,1.692765,-0.026600,-0.013900,-0.030600,-0.011700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r130,10000,-0.027500,0.003601,0.005760,1.599658,-0.034800,-0.019400,-0.038400,-0.016000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d5_4+4j_Z_r150,10000,-0.022100,0.003419,0.006249,1.827927,-0.028700,-0.015700,-0.034900,-0.009800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d7_0+0j_X_r010,10000,-0.001400,0.000780,0.001408,1.803893,-0.003000,0.000100,-0.004400,0.001100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d7_0+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d7_0+0j_X_r030,10000,-0.008600,0.001475,0.002709,1.836199,-0.011400,-0.006000,-0.014100,-0.003900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d7_0+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d7_0+0j_X_r050,10000,-0.012700,0.002153,0.003393,1.575707,-0.017300,-0.008300,-0.019500,-0.006500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d7_0+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d7_0+0j_X_r070,10000,-0.014200,0.002515,0.003535,1.405696,-0.019300,-0.009200,-0.020400,-0.007300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d7_0+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d7_0+0j_X_r090,10000,-0.019000,0.002808,0.004964,1.767821,-0.024900,-0.014500,-0.028400,-0.008500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d7_0+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d7_0+0j_X_r110,10000,-0.026500,0.003188,0.004983,1.563127,-0.032500,-0.021000,-0.035700,-0.017400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d7_0+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d7_0+0j_X_r130,10000,-0.027400,0.003502,0.004581,1.308094,-0.033900,-0.020700,-0.037700,-0.020200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d7_0+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d7_0+0j_X_r150,10000,-0.026800,0.003508,0.005814,1.657623,-0.033600,-0.019800,-0.036500,-0.017700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d7_0+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d7_0+0j_Z_r010,10000,-0.001500,0.000761,0.001306,1.714906,-0.003000,0.000100,-0.004800,0.001000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d7_0+0j/Z/r010
