analysis_scope,unit_id,intervention,num_pairs,rescued_failure_count,induced_failure_count,discordant_pair_count,paired_delta_lfr,net_rescue_rate,effect_direction,mcnemar_exact_p,holm_adjusted_p,significant_after_holm_0_05,interpretation,source_artifact
external_qec3v5_decoder_pathway,qec3v5_surface_code_Z_d5_r5_center_5_5,pymatching->correlated_matching,10000,510,343,853,-0.016700,0.016700,rescues_more_than_induces,1.18858e-08,6.11406e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_qec3v5_external_decoder_effect_matrix.csv
external_qec3v5_decoder_pathway,qec3v5_surface_code_Z_d5_r7_center_5_5,pymatching->correlated_matching,10000,761,496,1257,-0.026500,0.026500,rescues_more_than_induces,7.80647e-14,4.71511e-10,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_qec3v5_external_decoder_effect_matrix.csv
external_qec3v5_decoder_pathway,qec3v5_surface_code_Z_d5_r9_center_5_5,pymatching->correlated_matching,10000,995,651,1646,-0.034400,0.034400,rescues_more_than_induces,2.1576e-17,1.33987e-13,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_qec3v5_external_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r006,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,257,184,441,-0.007300,0.007300,rescues_more_than_induces,0.000591228,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,396,307,703,-0.008900,0.008900,rescues_more_than_induces,0.000890723,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r014,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,569,409,978,-0.016000,0.016000,rescues_more_than_induces,3.48504e-07,0.00160486,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r018,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,700,480,1180,-0.022000,0.022000,rescues_more_than_induces,1.62225e-10,9.13327e-07,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r022,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,862,651,1513,-0.021100,0.021100,rescues_more_than_induces,6.39959e-08,0.000312364,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r026,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,945,700,1645,-0.024500,0.024500,rescues_more_than_induces,1.6724e-09,9.02594e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,979,805,1784,-0.017400,0.017400,rescues_more_than_induces,4.15078e-05,0.143658,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r034,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1121,860,1981,-0.026100,0.026100,rescues_more_than_induces,4.9222e-09,2.59154e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r038,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1239,1011,2250,-0.022800,0.022800,rescues_more_than_induces,1.67217e-06,0.00716859,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r042,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1314,1065,2379,-0.024900,0.024900,rescues_more_than_induces,3.59925e-07,0.00165566,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r046,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1422,1159,2581,-0.026300,0.026300,rescues_more_than_induces,2.45112e-07,0.00114369,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_X_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1551,1289,2840,-0.026200,0.026200,rescues_more_than_induces,9.54029e-07,0.00421299,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r006,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,272,189,461,-0.008300,0.008300,rescues_more_than_induces,0.00012887,0.402848,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,354,259,613,-0.009500,0.009500,rescues_more_than_induces,0.000142604,0.4425,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r014,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,525,416,941,-0.010900,0.010900,rescues_more_than_induces,0.000424653,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r018,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,616,460,1076,-0.015600,0.015600,rescues_more_than_induces,2.21092e-06,0.00932787,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r022,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,808,585,1393,-0.022300,0.022300,rescues_more_than_induces,2.51567e-09,1.34463e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r026,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,922,639,1561,-0.028300,0.028300,rescues_more_than_induces,8.25921e-13,4.91588e-09,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,920,726,1646,-0.019400,0.019400,rescues_more_than_induces,1.91364e-06,0.00815019,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r034,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1088,826,1914,-0.026200,0.026200,rescues_more_than_induces,2.30292e-09,1.23298e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r038,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1152,1002,2154,-0.015000,0.015000,rescues_more_than_induces,0.00132003,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r042,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1177,1093,2270,-0.008400,0.008400,rescues_more_than_induces,0.0814737,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r046,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1324,1132,2456,-0.019200,0.019200,rescues_more_than_induces,0.000115313,0.364966,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_Z_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1499,1265,2764,-0.023400,0.023400,rescues_more_than_induces,9.23436e-06,0.0358016,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r006,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,213,123,336,-0.009000,0.009000,rescues_more_than_induces,1.04353e-06,0.00459327,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,344,241,585,-0.010300,0.010300,rescues_more_than_induces,2.36432e-05,0.0861085,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r014,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,360,304,664,-0.005600,0.005600,rescues_more_than_induces,0.0327309,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r018,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,550,343,893,-0.020700,0.020700,rescues_more_than_induces,4.3893e-12,2.57827e-08,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r022,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,589,393,982,-0.019600,0.019600,rescues_more_than_induces,4.29507e-10,2.38076e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r026,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,654,427,1081,-0.022700,0.022700,rescues_more_than_induces,5.24875e-12,3.07839e-08,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,731,564,1295,-0.016700,0.016700,rescues_more_than_induces,3.85693e-06,0.0157826,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r034,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,752,601,1353,-0.015100,0.015100,rescues_more_than_induces,4.46695e-05,0.153574,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r038,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,950,648,1598,-0.030200,0.030200,rescues_more_than_induces,4.29079e-14,2.60108e-10,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r042,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,870,729,1599,-0.014100,0.014100,rescues_more_than_induces,0.000459783,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r046,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1044,826,1870,-0.021800,0.021800,rescues_more_than_induces,5.07304e-07,0.00230018,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_X_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1042,809,1851,-0.023300,0.023300,rescues_more_than_induces,6.69056e-08,0.000326366,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r006,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,164,129,293,-0.003500,0.003500,rescues_more_than_induces,0.0468149,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,268,170,438,-0.009800,0.009800,rescues_more_than_induces,3.26778e-06,0.0134927,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r014,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,330,250,580,-0.008000,0.008000,rescues_more_than_induces,0.00102009,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r018,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,419,344,763,-0.007500,0.007500,rescues_more_than_induces,0.00734479,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r022,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,532,367,899,-0.016500,0.016500,rescues_more_than_induces,4.1453e-08,0.000205483,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r026,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,526,434,960,-0.009200,0.009200,rescues_more_than_induces,0.00329313,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,703,426,1129,-0.027700,0.027700,rescues_more_than_induces,1.51475e-16,9.36116e-13,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r034,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,716,518,1234,-0.019800,0.019800,rescues_more_than_induces,1.91347e-08,9.72234e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r038,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,769,623,1392,-0.014600,0.014600,rescues_more_than_induces,0.000100367,0.321877,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r042,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,874,707,1581,-0.016700,0.016700,rescues_more_than_induces,2.93448e-05,0.10479,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r046,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,917,754,1671,-0.016300,0.016300,rescues_more_than_induces,7.31069e-05,0.24118,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,color_code_distance_5_traditional_calibration_and_rl_fine_tuning_Z_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,959,747,1706,-0.021200,0.021200,rescues_more_than_induces,3.14087e-07,0.00145202,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_X_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,97,112,209,0.001500,-0.001500,induces_more_than_rescues,0.332858,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_X_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,276,312,588,0.003600,-0.003600,induces_more_than_rescues,0.148852,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_X_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,442,519,961,0.007700,-0.007700,induces_more_than_rescues,0.0141796,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_X_r070,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,619,608,1227,-0.001100,0.001100,rescues_more_than_induces,0.775289,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_X_r090,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,754,794,1548,0.004000,-0.004000,induces_more_than_rescues,0.321569,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_X_r110,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,960,973,1933,0.001300,-0.001300,induces_more_than_rescues,0.784909,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_X_r130,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1077,1077,2154,0.000000,0.000000,no_net_transition,1,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_X_r150,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1199,1187,2386,-0.001200,0.001200,rescues_more_than_induces,0.821834,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_Z_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,71,43,114,-0.002800,0.002800,rescues_more_than_induces,0.0111186,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_Z_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,142,125,267,-0.001700,0.001700,rescues_more_than_induces,0.327496,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_Z_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,276,234,510,-0.004200,0.004200,rescues_more_than_induces,0.0693408,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_Z_r070,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,356,305,661,-0.005100,0.005100,rescues_more_than_induces,0.0517199,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_Z_r090,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,405,315,720,-0.009000,0.009000,rescues_more_than_induces,0.000897937,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_Z_r110,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,497,468,965,-0.002900,0.002900,rescues_more_than_induces,0.367409,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_Z_r130,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,564,507,1071,-0.005700,0.005700,rescues_more_than_induces,0.0870022,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+0j_Z_r150,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,656,623,1279,-0.003300,0.003300,rescues_more_than_induces,0.370913,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+4j_X_r010,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,146,139,285,-0.000700,0.000700,rescues_more_than_induces,0.722351,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+4j_X_r030,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,439,393,832,-0.004600,0.004600,rescues_more_than_induces,0.118685,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+4j_X_r050,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,635,649,1284,0.001400,-0.001400,induces_more_than_rescues,0.716774,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+4j_X_r070,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,826,729,1555,-0.009700,0.009700,rescues_more_than_induces,0.0148867,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
google_rl_qec_v2_decoder_pathway,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+4j_X_r090,tesseract_decoder_with_si1000_prior->tesseract_decoder_with_frequency_calibrated_prior,10000,1036,957,1993,-0.007900,0.007900,rescues_more_than_induces,0.0805778,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_rl_qec_v2_decoder_effect_matrix.csv
