experiment_name,code_family,control_mode,basis,cycle_dir,cycles,workload_id,baseline_decoder_pathway,intervened_decoder_pathway,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,baseline_lfr,intervened_lfr,paired_delta_lfr,net_rescue_rate,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,pairing_violation_rate,source_data_dir
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3707,3556,1073,922,2634,5371,151,0.370700,0.355600,-0.015100,0.015100,0.289452,0.146512,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3897,3745,1176,1024,2721,5079,152,0.389700,0.374500,-0.015200,0.015200,0.301771,0.167786,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4235,4141,1291,1197,2944,4568,94,0.423500,0.414100,-0.009400,0.009400,0.304841,0.207632,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,631,495,246,110,385,9259,136,0.063100,0.049500,-0.013600,0.013600,0.389857,0.011741,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1615,1334,642,361,973,8024,281,0.161500,0.133400,-0.028100,0.028100,0.397523,0.043053,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2349,1925,978,554,1371,7097,424,0.234900,0.192500,-0.042400,0.042400,0.416347,0.072409,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2957,2499,1219,761,1738,6282,458,0.295700,0.249900,-0.045800,0.045800,0.412242,0.108051,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3444,2914,1391,861,2053,5695,530,0.344400,0.291400,-0.053000,0.053000,0.403891,0.131330,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3704,3256,1563,1115,2141,5181,448,0.370400,0.325600,-0.044800,0.044800,0.421976,0.177097,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3987,3561,1666,1240,2321,4773,426,0.398700,0.356100,-0.042600,0.042600,0.417858,0.206220,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_0+8j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4255,3744,1867,1356,2388,4389,511,0.425500,0.374400,-0.051100,0.051100,0.438778,0.236031,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_0+8j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,778,717,172,111,606,9111,61,0.077800,0.071700,-0.006100,0.006100,0.221080,0.012036,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1836,1665,438,267,1398,7897,171,0.183600,0.166500,-0.017100,0.017100,0.238562,0.032705,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2363,2227,498,362,1865,7275,136,0.236300,0.222700,-0.013600,0.013600,0.210749,0.047401,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_X_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2913,2781,611,479,2302,6608,132,0.291300,0.278100,-0.013200,0.013200,0.209749,0.067589,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_X_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3469,3373,752,656,2717,5875,96,0.346900,0.337300,-0.009600,0.009600,0.216777,0.100444,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3697,3632,853,788,2844,5515,65,0.369700,0.363200,-0.006500,0.006500,0.230728,0.125020,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3952,3790,1020,858,2932,5190,162,0.395200,0.379000,-0.016200,0.016200,0.258097,0.141865,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4261,4117,1191,1047,3070,4692,144,0.426100,0.411700,-0.014400,0.014400,0.279512,0.182436,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,542,550,103,111,439,9347,-8,0.054200,0.055000,0.000800,-0.000800,0.190037,0.011736,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1472,1368,318,214,1154,8314,104,0.147200,0.136800,-0.010400,0.010400,0.216033,0.025094,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2097,2049,432,384,1665,7519,48,0.209700,0.204900,-0.004800,0.004800,0.206009,0.048589,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2571,2450,609,488,1962,6941,121,0.257100,0.245000,-0.012100,0.012100,0.236873,0.065689,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3056,2929,737,610,2319,6334,127,0.305600,0.292900,-0.012700,0.012700,0.241165,0.087846,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3413,3332,801,720,2612,5867,81,0.341300,0.333200,-0.008100,0.008100,0.234691,0.109306,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3749,3646,956,853,2793,5398,103,0.374900,0.364600,-0.010300,0.010300,0.255001,0.136458,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3944,3863,1041,960,2903,5096,81,0.394400,0.386300,-0.008100,0.008100,0.263945,0.158520,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,377,417,63,103,314,9520,-40,0.037700,0.041700,0.004000,-0.004000,0.167109,0.010704,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1021,1057,192,228,829,8751,-36,0.102100,0.105700,0.003600,-0.003600,0.188051,0.025393,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1594,1694,353,453,1241,7953,-100,0.159400,0.169400,0.010000,-0.010000,0.221455,0.053890,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2120,2266,447,593,1673,7287,-146,0.212000,0.226600,0.014600,-0.014600,0.210849,0.075254,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2588,2704,567,683,2021,6729,-116,0.258800,0.270400,0.011600,-0.011600,0.219088,0.092148,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2750,2868,671,789,2079,6461,-118,0.275000,0.286800,0.011800,-0.011800,0.244000,0.108828,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3232,3274,844,886,2388,5882,-42,0.323200,0.327400,0.004200,-0.004200,0.261139,0.130910,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3423,3521,907,1005,2516,5572,-98,0.342300,0.352100,0.009800,-0.009800,0.264972,0.152805,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r150
