source_data_dir,baseline_prior,intervened_prior,workload_id,stress_level,intervention,intervention_class,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,paired_delta_lfr,paired_delta_lfr_ci_lower,paired_delta_lfr_ci_upper,net_rescue_rate,net_rescue_rate_ci_lower,net_rescue_rate_ci_upper,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,num_bootstrap,bootstrap_seed
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q4_5/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q4_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3715,3468,1250,1003,2465,5282,247,-0.024700,-0.033800,-0.016600,0.024700,0.014500,0.032200,0.336474,0.159586,100,164326
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q4_5/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q4_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3715,3472,1377,1134,2338,5151,243,-0.024300,-0.034900,-0.015000,0.024300,0.014400,0.032500,0.370659,0.180430,100,164327
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q4_5/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q4_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3715,3499,1337,1121,2378,5164,216,-0.021600,-0.031900,-0.014000,0.021600,0.011900,0.029200,0.359892,0.178361,100,164328
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q4_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4301,4241,1455,1395,2846,4304,60,-0.006000,-0.019200,0.005100,0.006000,-0.003900,0.015000,0.338293,0.244780,100,164426
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q4_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4301,4239,1611,1549,2690,4150,62,-0.006200,-0.017600,0.002800,0.006200,-0.005500,0.017300,0.374564,0.271802,100,164427
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q4_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4301,4154,1585,1438,2716,4261,147,-0.014700,-0.026000,-0.000600,0.014700,0.004400,0.025600,0.368519,0.252325,100,164428
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q4_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4370,4197,1551,1378,2819,4252,173,-0.017300,-0.027400,-0.009000,0.017300,0.005700,0.028300,0.354920,0.244760,100,164526
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q4_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4370,4208,1730,1568,2640,4062,162,-0.016200,-0.028100,-0.004800,0.016200,0.005500,0.027100,0.395881,0.278508,100,164527
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q4_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4370,4159,1726,1515,2644,4115,211,-0.021100,-0.032200,-0.010800,0.021100,0.010700,0.033300,0.394966,0.269094,100,164528
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1344,1314,340,310,1004,8346,30,-0.003000,-0.008800,0.002200,0.003000,-0.001000,0.008000,0.252976,0.035813,100,164626
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1344,1207,447,310,897,8346,137,-0.013700,-0.019600,-0.009400,0.013700,0.007800,0.018700,0.332589,0.035813,100,164627
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1344,1235,445,336,899,8320,109,-0.010900,-0.015200,-0.005500,0.010900,0.005900,0.015000,0.331101,0.038817,100,164628
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,1916,1906,500,490,1416,7594,10,-0.001000,-0.006800,0.004900,0.001000,-0.005500,0.006000,0.260960,0.060614,100,164726
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,1916,1799,643,526,1273,7558,117,-0.011700,-0.018100,-0.005900,0.011700,0.004900,0.018400,0.335595,0.065067,100,164727
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,1916,1800,637,521,1279,7563,116,-0.011600,-0.016900,-0.005600,0.011600,0.005300,0.018000,0.332463,0.064448,100,164728
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,2436,2436,683,683,1753,6881,0,0.000000,-0.007900,0.006800,0.000000,-0.006000,0.006600,0.280378,0.090296,100,164826
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,2436,2279,889,732,1547,6832,157,-0.015700,-0.023300,-0.008900,0.015700,0.007800,0.024600,0.364943,0.096774,100,164827
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,2436,2288,849,701,1587,6863,148,-0.014800,-0.021200,-0.008700,0.014800,0.006500,0.022900,0.348522,0.092676,100,164828
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,2994,2873,886,765,2108,6241,121,-0.012100,-0.020100,-0.005700,0.012100,0.003000,0.020200,0.295925,0.109192,100,164926
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,2994,2680,1149,835,1845,6171,314,-0.031400,-0.040600,-0.023200,0.031400,0.020900,0.039800,0.383768,0.119184,100,164927
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,2994,2745,1103,854,1891,6152,249,-0.024900,-0.032500,-0.015400,0.024900,0.015700,0.032800,0.368403,0.121896,100,164928
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3262,3186,1026,950,2236,5788,76,-0.007600,-0.015600,-0.000700,0.007600,-0.000100,0.015300,0.314531,0.140991,100,165026
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3262,2993,1303,1034,1959,5704,269,-0.026900,-0.036300,-0.017500,0.026900,0.019100,0.037600,0.399448,0.153458,100,165027
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3262,3038,1253,1029,2009,5709,224,-0.022400,-0.031500,-0.015400,0.022400,0.012800,0.030000,0.384120,0.152716,100,165028
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,3973,3990,1247,1264,2726,4763,-17,0.001700,-0.008900,0.009000,-0.001700,-0.014000,0.005200,0.313869,0.209723,100,165126
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,3973,3824,1517,1368,2456,4659,149,-0.014900,-0.026300,-0.005800,0.014900,0.002300,0.024800,0.381827,0.226979,100,165127
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_3/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_3_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,3973,3834,1464,1325,2509,4702,139,-0.013900,-0.024200,-0.004800,0.013900,0.005100,0.023400,0.368487,0.219844,100,165128
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1823,1785,432,394,1391,7783,38,-0.003800,-0.009500,0.002900,0.003800,-0.002300,0.009000,0.236972,0.048184,100,165226
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1823,1704,518,399,1305,7778,119,-0.011900,-0.016900,-0.006600,0.011900,0.007400,0.017900,0.284147,0.048795,100,165227
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1823,1819,563,559,1260,7618,4,-0.000400,-0.008900,0.005600,0.000400,-0.006800,0.006100,0.308832,0.068362,100,165228
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2900,2740,846,686,2054,6414,160,-0.016000,-0.022800,-0.009700,0.016000,0.007700,0.022400,0.291724,0.096620,100,165326
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2900,2699,965,764,1935,6336,201,-0.020100,-0.029100,-0.013300,0.020100,0.011300,0.027000,0.332759,0.107606,100,165327
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2900,2873,975,948,1925,6152,27,-0.002700,-0.012700,0.004200,0.002700,-0.004800,0.011200,0.336207,0.133521,100,165328
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3419,3425,995,1001,2424,5580,-6,0.000600,-0.007100,0.008600,-0.000600,-0.009600,0.008000,0.291021,0.152105,100,165426
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3419,3335,1145,1061,2274,5520,84,-0.008400,-0.017400,-0.000800,0.008400,-0.001100,0.016000,0.334893,0.161222,100,165427
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3419,3493,1187,1261,2232,5320,-74,0.007400,0.000100,0.018400,-0.007400,-0.016800,0.000800,0.347178,0.191612,100,165428
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3964,3888,1297,1221,2667,4815,76,-0.007600,-0.018000,0.003100,0.007600,-0.000100,0.015300,0.327195,0.202286,100,165526
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3964,3805,1462,1303,2502,4733,159,-0.015900,-0.027700,-0.004900,0.015900,0.005100,0.026600,0.368819,0.215871,100,165527
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3964,3999,1495,1530,2469,4506,-35,0.003500,-0.004300,0.014400,-0.003500,-0.016500,0.007700,0.377144,0.253479,100,165528
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4113,4100,1368,1355,2745,4532,13,-0.001300,-0.012400,0.007600,0.001300,-0.006900,0.011100,0.332604,0.230168,100,165626
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4113,4072,1489,1448,2624,4439,41,-0.004100,-0.015400,0.003800,0.004100,-0.004600,0.015700,0.362023,0.245966,100,165627
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4113,4134,1576,1597,2537,4290,-21,0.002100,-0.010500,0.012500,-0.002100,-0.012900,0.006200,0.383175,0.271276,100,165628
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4238,4252,1453,1467,2785,4295,-14,0.001400,-0.006800,0.011400,-0.001400,-0.010500,0.007700,0.342850,0.254599,100,165726
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4238,4134,1677,1573,2561,4189,104,-0.010400,-0.025000,-0.001300,0.010400,-0.001900,0.021500,0.395706,0.272995,100,165727
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4238,4295,1676,1733,2562,4029,-57,0.005700,-0.006100,0.015500,-0.005700,-0.018000,0.006600,0.395470,0.300764,100,165728
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1955,1839,559,443,1396,7602,116,-0.011600,-0.016800,-0.006400,0.011600,0.005700,0.016500,0.285934,0.055065,100,165826
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1955,1788,588,421,1367,7624,167,-0.016700,-0.022200,-0.010200,0.016700,0.010300,0.022700,0.300767,0.052331,100,165827
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1955,1805,531,381,1424,7664,150,-0.015000,-0.019700,-0.008500,0.015000,0.008900,0.020300,0.271611,0.047359,100,165828
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2872,2775,837,740,2035,6388,97,-0.009700,-0.017400,-0.002300,0.009700,0.002300,0.017800,0.291435,0.103816,100,165926
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2872,2684,910,722,1962,6406,188,-0.018800,-0.026100,-0.011300,0.018800,0.009800,0.024900,0.316852,0.101291,100,165927
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2872,2692,826,646,2046,6482,180,-0.018000,-0.025500,-0.009800,0.018000,0.012100,0.025600,0.287604,0.090629,100,165928
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3385,3295,1054,964,2331,5651,90,-0.009000,-0.017600,-0.000500,0.009000,0.000100,0.017100,0.311374,0.145729,100,166026
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3385,3218,1140,973,2245,5642,167,-0.016700,-0.026700,-0.009000,0.016700,0.009000,0.024500,0.336780,0.147090,100,166027
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3385,3216,1060,891,2325,5724,169,-0.016900,-0.023900,-0.008400,0.016900,0.008500,0.024700,0.313146,0.134694,100,166028
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3841,3825,1227,1211,2614,4948,16,-0.001600,-0.011000,0.006700,0.001600,-0.008000,0.009700,0.319448,0.196623,100,166126
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3841,3729,1345,1233,2496,4926,112,-0.011200,-0.020100,-0.001900,0.011200,0.001000,0.018700,0.350169,0.200195,100,166127
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3841,3692,1258,1109,2583,5050,149,-0.014900,-0.024800,-0.006400,0.014900,0.003200,0.022500,0.327519,0.180062,100,166128
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_45/d3_at_q6_7/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_45_d3_at_q6_7_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3982,3948,1390,1356,2592,4662,34,-0.003400,-0.013800,0.008100,0.003400,-0.006400,0.012200,0.349071,0.225324,100,166226
